company_id,quarter,revenue,operating_income,net_income,total_assets,total_debt,total_equity,current_assets,current_liabilities,operating_cash_flow,interest_expense
C036,2023Q1,540329.4,40883.4,21914.46,1408904.84,337909.47,1070995.37,630409.74,93265.03,29918.59,2999.39
C036,2023Q2,577879.4,27315.38,23005.28,1294443.22,291132.62,1003310.61,589183.56,124325.24,180.78,3416.91
C036,2023Q3,591737.84,11659.88,9059.16,821133.95,227266.27,593867.67,276980.33,50544.88,-6671.79,4062.8
C036,2023Q4,614805.15,13785.24,9072.75,1473573.36,382440.95,1091132.42,621868.05,167428.72,2880.84,3219.37
C036,2024Q1,625954.49,10490.97,5841.16,1701323.47,330721.84,1370601.63,815551.98,175530.47,-10456.98,2530.25
C036,2024Q2,645026.86,5999.18,2892.29,1615444.52,406676.78,1208767.74,795330.21,102433.91,4103.41,3873.42
C036,2024Q3,700451.18,30073.06,26108.25,1020856.14,232313.37,788542.77,471874.48,100393.03,29101.81,1306.83
C036,2024Q4,742911.93,6042.62,3733.12,2038336.79,493520.62,1544816.18,559709.05,181955.56,-7761.78,4858.46
C036,2025Q1,748202.3,42310.72,24225.73,1951309.05,499928.16,1451380.9,931635.74,223814.14,41312.82,6991.57
C036,2025Q2,786249.72,32846.68,19961.95,1449988.49,252183.89,1197804.59,578946.05,73510.41,37107.17,859.98
C036,2025Q3,829123.42,70486.93,44395.97,1307160.77,276357.19,1030803.58,645521.31,93862.38,41213.85,2883.85
C036,2025Q4,875263.63,47993.23,36223.49,1385528.83,446126.58,939402.24,531393.51,191982.99,737.6,2504.51
C037,2021Q1,169420.76,19086.22,16223.91,333415.49,62405.9,271009.6,203428.57,22392.16,17610.56,1086.69
C037,2021Q2,180569.44,9465.48,7528.08,338953.14,103391.67,235561.48,121705.15,54885.87,6232.6,406.45
C037,2021Q3,193690.72,16468.41,11653.45,396991.66,140966.34,256025.33,138271.0,60715.39,5674.51,1982.44
C037,2021Q4,209384.0,28246.89,20699.0,589253.6,149635.64,439617.96,182874.13,41555.48,18819.49,2407.41
C037,2022Q1,215627.69,33029.01,22670.77,414954.35,115181.74,299772.61,212279.76,56070.64,22213.41,746.63
C037,2022Q2,236882.64,26634.5,19004.24,626719.1,122997.38,503721.71,180512.27,41071.33,18013.99,1910.66
C037,2022Q3,242760.85,30049.0,16907.48,666683.44,260678.94,406004.5,279570.62,119036.49,35037.85,4306.97
C037,2022Q4,263624.45,21130.46,13352.75,669251.58,232337.63,436913.94,406956.11,121537.38,14925.02,4157.16
C037,2023Q1,286299.68,30216.79,17455.58,767507.13,269232.73,498274.4,209667.82,144006.83,33040.12,4156.04
C037,2023Q2,299741.64,27670.71,23764.4,759044.18,237907.62,521136.56,335291.39,46528.83,29057.25,1159.35
C037,2023Q3,319259.26,26098.43,15989.74,738585.61,214851.51,523734.1,449473.09,70104.9,22172.75,2212.99
C037,2023Q4,308666.91,33199.3,25802.04,395002.87,166917.48,228085.39,203508.53,48939.79,43771.27,912.57
C037,2024Q1,299113.51,27858.16,15387.48,565567.23,156970.66,408596.57,189521.66,74404.52,26771.37,701.12
C037,2024Q2,326506.45,41029.69,31016.89,730414.41,244084.15,486330.26,434460.61,81171.94,47526.0,2851.9
C037,2024Q3,330859.58,23550.94,16396.9,699220.16,197127.92,502092.24,220650.46,46344.88,28116.57,1553.79
C037,2024Q4,319972.04,26080.07,15484.21,471106.37,174426.78,296679.6,160179.85,35347.52,26021.77,772.58
C037,2025Q1,352177.11,42927.79,37653.57,810957.07,222527.04,588430.02,395193.11,60857.8,26312.66,2419.88
C037,2025Q2,354479.66,33504.49,22283.47,927637.47,328533.79,599103.68,407155.23,104251.74,39910.76,3664.73
C037,2025Q3,385250.36,49059.2,36756.04,1045562.65,417021.65,628541.0,372580.86,208653.55,54761.38,2456.12
C037,2025Q4,413283.64,47022.59,30772.49,1164220.02,359311.69,804908.33,552153.45,134185.66,72600.57,3417.83
C038,2021Q1,356810.32,53381.88,44964.69,814877.7,166247.29,648630.4,395572.04,32898.26,46593.13,2009.77
C038,2021Q2,374690.52,44615.61,39334.33,897524.94,327707.66,569817.28,446703.07,121571.19,54540.34,5103.87
C038,2021Q3,386179.5,63567.23,48898.04,469345.71,184307.57,285038.14,124697.13,62312.52,77955.65,2733.96
C038,2021Q4,415259.54,73871.51,59903.37,1117299.64,433100.6,684199.04,482714.99,156041.18,68716.55,2505.03
C038,2022Q1,445525.84,59493.6,35708.18,997774.93,351978.08,645796.85,299432.66,181879.31,53512.5,5778.35
C038,2022Q2,479853.44,60979.56,43123.23,986646.3,340908.12,645738.18,608411.43,174872.63,65210.47,5722.29
C038,2022Q3,503064.77,67085.67,43593.26,1157617.67,330123.01,827494.66,312522.15,173816.63,47029.42,3248.57
C038,2022Q4,511936.64,83064.5,53787.88,1271804.55,373786.03,898018.52,520190.49,205010.98,85653.59,3352.55
C038,2023Q1,527451.55,69146.82,58058.3,1253996.32,380700.67,873295.66,670332.93,116785.64,68060.54,1474.25
C038,2023Q2,546314.3,81014.52,71132.05,866640.24,240728.94,625911.3,457755.32,57312.42,109755.31,3885.27
C038,2023Q3,547019.68,71191.11,39009.82,814512.8,198769.61,615743.19,282315.02,105182.19,91374.64,2384.09
C038,2023Q4,556583.72,55018.43,29336.71,1011215.22,300623.0,710592.22,344290.8,84683.31,26344.76,3005.21
C038,2024Q1,558990.19,61122.09,45734.76,1096523.15,368489.27,728033.88,661722.97,174893.51,51820.73,2716.92
C038,2024Q2,608286.15,55168.53,44199.33,1443975.36,337765.46,1106209.9,616069.94,133670.53,44898.16,2557.4
C038,2024Q3,630932.71,105077.12,91507.13,807755.46,265635.7,542119.76,451839.37,141270.92,121684.53,1022.18
C038,2024Q4,652292.27,66650.05,49076.08,1621596.87,493067.24,1128529.63,851691.69,219976.15,91562.77,5671.61
C038,2025Q1,675142.09,110977.35,73855.83,906967.16,332523.93,574443.23,289996.71,120709.61,99624.47,4267.51
C038,2025Q2,720656.78,109768.46,97068.98,1257654.45,358319.29,899335.16,417823.28,115476.72,129763.3,3435.56
C038,2025Q3,745461.27,97493.47,62528.84,1587476.48,488753.71,1098722.77,949161.51,148050.5,98171.38,3594.04
C038,2025Q4,722305.57,106182.22,86994.91,1083952.8,298588.41,785364.38,588800.94,116580.76,132830.02,4988.37
C039,2021Q1,300768.79,56700.51,32560.12,643466.05,459528.73,183937.32,290280.4,214918.47,63781.01,5625.31
C039,2021Q2,293611.6,42710.73,31452.16,812027.11,568606.82,243420.29,301217.18,194315.6,40874.87,2205.29
C039,2021Q3,315553.03,61891.51,44237.42,847618.86,552892.8,294726.06,488595.78,122807.96,59615.49,2064.86
C039,2021Q4,333787.57,55353.64,44562.27,643132.0,516596.18,126535.83,363506.18,275310.52,37303.57,1661.06
C039,2022Q1,360019.02,59504.34,51429.03,820683.49,581729.3,238954.18,222362.24,119118.14,75852.19,4614.61
C039,2022Q2,404017.48,72733.29,61593.09,486511.59,425074.43,61437.16,196119.69,208922.74,80160.06,2566.43
C039,2022Q3,429562.34,69855.29,58401.37,810137.32,618888.38,191248.94,408783.21,151276.62,82880.17,6040.06
C039,2022Q4,430918.7,72762.43,49604.69,1157932.11,799117.27,358814.84,668092.44,184189.09,75950.76,9121.08
C039,2023Q1,461969.19,81545.12,55300.25,694386.56,485988.29,208398.28,297612.13,259179.33,25976.95,6706.52
C039,2023Q2,478167.81,60366.92,35429.95,732093.62,463529.97,268563.65,350609.78,96704.53,24719.66,2247.64
C039,2023Q3,499180.97,81580.9,55842.73,1351104.73,1057198.8,293905.93,768945.58,192541.95,90304.46,4665.02
C039,2023Q4,519891.54,90869.49,67685.44,1310063.74,941097.27,368966.46,772300.2,494268.47,106637.33,7657.71
C039,2024Q1,509665.06,68428.19,46608.15,698837.91,524453.65,174384.26,340540.38,198193.69,42155.39,1980.92
C039,2024Q2,528408.95,77172.62,61445.57,885787.63,641417.27,244370.36,463423.47,336038.52,97884.57,8008.52
C039,2024Q3,516426.12,58879.92,46936.39,802850.08,593485.01,209365.07,368964.11,195853.27,56614.72,5717.77
C039,2024Q4,540138.56,83889.43,65983.59,1298087.24,764783.02,533304.22,634305.87,173177.63,37447.31,6157.71
C039,2025Q1,546488.82,72962.23,45173.78,903804.74,620889.98,282914.76,348401.46,264781.67,64916.71,4212.59
C039,2025Q2,580053.03,97947.49,54269.76,1482128.75,1112899.14,369229.61,830626.2,219893.12,83954.15,14602.16
C039,2025Q3,627141.23,115561.32,90648.69,1703646.12,1188939.73,514706.38,830193.95,653531.05,71045.82,19798.81
C039,2025Q4,680825.59,121893.32,104924.76,1937729.35,1425341.07,512388.28,938473.58,547918.32,114299.57,6176.1
C040,2021Q1,385062.09,29010.78,17356.52,863614.64,251247.29,612367.35,530533.19,133834.9,29212.01,4436.79
C040,2021Q2,411481.63,24286.45,13077.67,1062309.32,163308.29,899001.03,530413.45,31299.25,25647.28,1231.31
C040,2021Q3,432535.17,36154.6,30775.38,756526.97,69136.02,687390.95,253377.29,24847.47,22176.4,285.0
C040,2021Q4,465780.27,29421.46,18060.88,915955.15,194752.78,721202.36,561823.58,90837.67,33404.41,2496.14
C040,2022Q1,474901.11,41069.89,34348.9,998936.23,339062.89,659873.34,610507.8,62492.51,28922.49,2484.66
C040,2022Q2,497787.49,25995.38,19528.57,755043.81,189004.87,566038.94,342870.03,83847.95,40161.54,696.68
C040,2022Q3,524133.57,43669.42,33948.03,1271648.02,318466.21,953181.81,752001.68,91001.72,48187.42,4066.29
C040,2022Q4,567151.32,60355.74,37440.06,1136701.12,299062.17,837638.95,499720.06,55537.02,52155.59,4606.09
C040,2023Q1,610627.16,33561.07,26629.23,1393442.39,453848.85,939593.54,719875.62,147852.67,15087.68,5335.24
C040,2023Q2,644734.6,35874.36,29395.25,1369774.4,392087.44,977686.96,675232.3,155959.98,30622.32,1332.5
C040,2023Q3,652759.91,45855.57,25055.52,1606191.97,361310.88,1244881.09,599842.34,182405.66,12574.89,4402.06
C040,2023Q4,633653.0,34461.57,26784.44,1055655.18,124413.32,931241.85,461159.94,38441.35,20316.97,1319.9
C040,2024Q1,658805.95,25477.09,15811.73,1775971.75,300669.46,1475302.3,971218.37,84792.43,36095.19,2808.87
C040,2024Q2,659510.49,53994.97,33774.83,1302688.21,239882.98,1062805.23,726379.26,50793.83,58098.62,2722.66
C040,2024Q3,717948.91,33522.37,26130.7,1945453.59,598512.42,1346941.17,784672.69,251619.85,16855.0,9172.33
C040,2024Q4,746191.93,51684.14,38751.85,2070603.58,491567.42,1579036.17,1184949.37,90684.57,11551.95,7068.3
C040,2025Q1,827089.65,61827.76,52112.88,1612360.59,370178.08,1242182.51,656308.9,144038.91,80576.29,6077.85
C040,2025Q2,843854.45,77808.82,43475.76,1313295.92,202746.63,1110549.29,448265.8,46821.33,102208.7,2692.28
C040,2025Q3,843069.35,50430.78,32855.28,1228978.91,298904.8,930074.11,507208.85,54139.08,37099.87,3373.79
C040,2025Q4,862052.95,67512.17,36132.35,1158907.98,360907.52,798000.46,624919.74,157039.17,79099.01,5691.7
